,ID,location_name,lat,long,location_name_Initial
8736,2361963,Boulouguen,13.55569,-1.88115,B
8735,2361962,Boulougui,12.93333,-2.38333,B
8733,2361960,Bouloulou,13.41039,-2.45123,B
8734,2361961,Bouloulé,11.81667,-2.9,B
8731,2361958,Bouloum Nabyiri,12.2,-2.25,B
8732,2361959,Bouloumana,13.634210000000001,-0.42994,B
11147,12218058,Bouloumbougdi,11.89185,-0.09915,B
10110,2570048,Bouloumbouyaka,12.05745,-1.33861,B
8730,2361957,Bouloumpéra,9.95,-3.1833299999999998,B
8729,2361956,Boulounga,13.60374,-1.56205,B
8728,2361955,Boulounsi,13.43095,-2.56985,B
8727,2361954,Boulouré,12.65,-2.23333,B
8724,2361951,Bouloy,14.69103,-0.41881,B
8725,2361952,Bouloy,13.98112,0.01268,B
8723,2361950,Bouloy Tiouli,14.066870000000002,-0.31628,B
11064,12076650,Bouloye-Siguidi,14.016760000000001,-0.49877,B
8721,2361948,Boulpon,12.65,-2.0666700000000002,B
8720,2361947,Boulporé,12.90513,-1.51583,B
8722,2361949,Boulpéla,12.750010000000001,-1.87845,B
8719,2361946,Boulsa,12.66664,-0.5746899999999999,B
10628,7668174,Boulsa Airport,12.65,-0.5670000000000001,B
10619,7054472,Boulsbaongo,13.47141,-1.27017,B
8717,2361944,Boulsen,12.63333,-0.8,B
8714,2361941,Boulsen,12.33542,-2.38388,B
8716,2361943,Boulsi,12.88333,-0.9833299999999999,B
8715,2361942,Boulsi,12.96952,-1.02205,B
8718,2361945,Boulsin,12.38342,-1.76555,B
8713,2361940,Boultaka,14.3231,-0.79597,B
8712,2361939,Boultouanou,12.49831,1.11363,B
8711,2361938,Boulwando,12.43333,-0.76667,B
10081,2570018,Boulwango,12.24822,-1.52524,B
8710,2361937,Boulyanké,13.779060000000001,-1.46492,B
8708,2361935,Boulyèndi,13.202329999999998,-0.13299,B
8709,2361936,Boulyèndé,12.95,-0.86667,B
8726,2361953,Boulzoma,13.820129999999999,-2.41997,B
8785,2362012,Boulèl,14.7424,-0.39725,B
8784,2362011,Boulèl,12.70425,2.11504,B
8788,2362015,Boulé,13.1933,-3.8333,B
8787,2362014,Boulé,13.39078,-2.87243,B
8789,2362016,Boulé,13.133429999999999,-2.0089900000000003,B
8790,2362017,Boulé,13.114820000000002,-1.99922,B
8791,2362018,Boulé,11.92278,-1.85389,B
10505,6873980,Boulé Boulé,14.6865,-1.5197,B
10546,6874038,Boulél,14.671489999999999,-1.3832799999999998,B
8783,2362010,Boulél Boué,14.059870000000002,-1.32361,B
10439,6862552,Bouléli,14.279589999999999,-0.77887,B
8782,2362009,Bouléma,13.550510000000001,-2.2191400000000003,B
8702,2361929,Boum Iri,13.67464,-0.59631,B
8707,2361934,Boumanga,12.85,0.76667,B
8706,2361933,Boumboulou,10.65,-3.0,B
8704,2361931,Boumbour Tilé,14.14439,-1.9343299999999999,B
8705,2361932,Boumbourou,14.645879999999998,-0.57291,B
8701,2361928,Boumtenga,12.28333,-0.58333,B
8700,2361927,Boumwana,12.09277,0.76665,B
8703,2361930,Bouméo,10.63333,-3.16667,B
8699,2361926,Boun,12.48333,-2.8,B
8698,2361925,Bouna,12.01667,-3.25,B
8694,2361921,Bouna,13.770170000000002,-1.9711900000000002,B
8695,2361922,Bouna,13.62439,-0.1499,B
8697,2361924,Bouna,12.65,-3.13333,B
8696,2361923,Bouna,13.251,-3.3969,B
11272,12324295,Boundissen,13.735,-0.98146,B
11066,12076761,Boundoré,13.441139999999999,0.90735,B
10476,6873939,Boundouga,14.19788,-1.9232099999999999,B
8693,2361920,Boundouguèl,14.029729999999999,0.08826,B
8692,2361919,Boundoukamba,13.53836,-2.62215,B
8691,2361918,Boundyani,12.13313,1.49606,B
11001,11980289,Bouneghin,12.26213,-1.25599,B
8688,2361915,Bounfara,10.53333,-3.31667,B
8981,2362210,Bounga,11.94712,-2.72305,B
10399,6855117,Bounga,12.26223,2.00303,B
8687,2361914,Bounga,12.21759,2.00895,B
8686,2361913,Boungan,10.56667,-3.05,B
8685,2361912,Boungou,12.00123,1.39235,B
8684,2361911,Bouni,11.16667,-3.31667,B
11258,12324155,Bounian,14.33557,0.09246,B
8683,2361910,Bounkoura,10.31667,-3.1,B
8682,2361909,Bounomtoré,11.88333,-1.13333,B
8681,2361908,Bounou,12.8,-2.8166700000000002,B
8680,2361907,Bounou,13.1246,-2.81553,B
8678,2361905,Bounoubana,10.56667,-4.066669999999999,B
8677,2361904,Bounoumbara,10.13333,-3.21667,B
8676,2361903,Bounouna,10.66667,-4.7333300000000005,B
8675,2361902,Bounpa,12.0,0.16667,B
8674,2361901,Bountara,9.91667,-3.08333,B
8689,2361916,Bouné,13.64846,-0.09214,B
8690,2361917,Bouné,12.66667,-3.58333,B
11185,12238247,Boupiena,11.79429,1.6501400000000002,B
8672,2361899,Boupèngou,12.533430000000001,1.62829,B
8673,2361900,Boupèngou,12.56808,1.64566,B
8627,2361854,Bour Yiri,12.466280000000001,-1.48389,B
8671,2361898,Boura,11.042819999999999,-2.50196,B
8669,2361896,Boura,12.78635,-2.00393,B
8668,2361895,Boura,12.98333,-2.3166700000000002,B
10063,2570000,Boura,12.11432,-1.4706299999999999,B
8670,2361897,Boura,11.65,-1.13333,B
8667,2361894,Bourasso,12.63333,-3.7166699999999997,B
8666,2361893,Bouravalé,11.95633,-4.410769999999999,B
8665,2361892,Bourbo,13.4604,-2.40531,B
8658,2361885,Bourey,14.13887,-2.50959,B
8657,2361884,Bourga,13.9033,-0.33712,B
8655,2361882,Bourgou,13.16725,-0.1394,B
8656,2361883,Bourgou,13.0332,-3.3018,B
8654,2361881,Bouri,11.78333,-2.51667,B
8653,2361880,Bouri,11.95,-0.08333,B
8652,2361879,Bouri,13.51508,-2.44548,B
8648,2361875,Bouri Ronsé,13.28554,-2.3991599999999997,B
8651,2361878,Bouria,12.82029,-2.18037,B
8650,2361877,Bourimé,10.88333,-3.01667,B
8649,2361876,Bouriona,11.05,-0.58333,B
8606,2361833,Bouritenga,12.48136,-1.14846,B
8647,2361874,Bourki,12.96452,-1.8622,B
8646,2361873,Bourkina,12.26667,-2.36667,B
8645,2361872,Bourma,11.55,-0.68333,B
8644,2361871,Bourmantougou,12.52849,1.47375,B
8643,2361870,Bouro,13.68935,-2.5904700000000003,B
8642,2361869,Bouro,14.320070000000001,-1.4328299999999998,B
8641,2361868,Bourou,11.3,-1.2166700000000001,B
8640,2361867,Bourou,11.65,-2.7,B
8639,2361866,Bourou,12.05855,-2.01107,B
8638,2361865,Bouroubourou,11.16667,-3.83333,B
8637,2361864,Bourouga,12.95,-0.8,B
8636,2361863,Bourougouna,11.58333,-1.2166700000000001,B
8635,2361862,Bouroukomo,11.1,-2.4333299999999998,B
8634,2361861,Bouroukouti,12.52164,2.1798,B
8633,2361860,Bouroum,13.61033,-0.64947,B
8632,2361859,Bouroum Bouroum,10.53333,-3.23333,B
8631,2361858,Bouroumtinga,11.83333,-1.2166700000000001,B
8630,2361857,Boursouma,13.49655,-2.3653299999999997,B
8629,2361856,Bourtinguèl,13.63369,0.62464,B
8628,2361855,Bourtyana,12.85,0.6,B
8626,2361853,Bourzanga,13.67806,-1.54611,B
8625,2361852,Bourzanga Bouko,13.68348,-1.56969,B
8624,2361851,Bourzoaga,11.2,-0.16667,B
8661,2361888,Bourèli,14.0489,-0.7984,B
8660,2361887,Bourèta,14.09334,-2.2682599999999997,B
8664,2361891,Bouré,12.73333,-2.3166700000000002,B
8662,2361889,Bouré,13.34312,-2.37512,B
8659,2361886,Bourétéoun,9.83333,-2.8166700000000002,B
8621,2361848,Bousrima,11.93333,-1.23333,B
8620,2361847,Boussangli,13.157179999999999,-0.31248000000000004,B
8619,2361846,Boussara,10.51667,-4.566669999999999,B
8616,2361843,Boussikomi,12.73333,-0.23333,B
8615,2361842,Boussougou,11.91667,-1.43333,B
8614,2361841,Boussoukoula,9.83333,-3.1,B
8613,2361840,Boussoulbi,9.96667,-3.0666700000000002,B
8612,2361839,Boussoum,13.15,-2.95,B
8610,2361837,Boussouma,11.7,-0.7,B
8609,2361836,Boussouma,12.910689999999999,-1.0819,B
8622,2361849,Boussouma,12.827689999999999,-1.08905,B
8611,2361838,Boussouma,11.53333,-0.33333,B
8607,2361834,Boussouma,13.211520000000002,-1.52911,B
8608,2361835,Boussouma,13.02538,-2.5651599999999997,B
10745,11205618,Boussouma Department,13.2167,-1.5333299999999999,B
8618,2361845,Boussé,12.66121,-1.89515,B
8617,2361844,Boussé,13.0948,-3.3906,B
8623,2361850,Bouséra,10.33333,-3.01667,B
8605,2361832,Bouti,10.16667,-3.45,B
8604,2361831,Boutiourou,11.18333,-2.16667,B
8603,2361830,Boutoko,12.0,-2.21667,B
8602,2361829,Boutontou,13.29435,0.26137,B
8601,2361828,Boutougou,12.01361,-1.51447,B
8600,2361827,Boutwanou,12.55,0.2,B
8599,2361826,Bouya Bolo,11.18333,-1.76667,B
8598,2361825,Bouyasé,12.05,-2.38333,B
8597,2361824,Bouyoua,11.68333,-1.85,B
8596,2361823,Bouyounou,11.8,-1.98333,B
8595,2361822,Bouyra,13.114870000000002,-1.54436,B
8594,2361821,Bouzan,11.41667,-3.21667,B
8593,2361820,Bouzourou,11.38333,-2.6833299999999998,B
8848,2362075,Bouèn-Yaga,13.4704,-0.24756999999999998,B
8851,2362078,Boué,10.5,-4.53333,B
8847,2362074,Bouéré,11.5,-3.68333,B
8592,2361819,Boyadi,11.1,-3.56667,B
8591,2361818,Boyagué,11.18333,-2.4333299999999998,B
8590,2361817,Bozo,11.03333,-2.66667,B
9100,2362329,Boénessen-Petit,12.06667,-0.36667,B
8589,2361816,Brama,11.4237,-5.1977,B
8588,2361815,Brankagou,13.492870000000002,0.33644,B
8586,2361813,Brimonga,12.457989999999999,1.54072,B
8585,2361812,Bronakouli,13.618520000000002,-2.49986,B
8584,2361811,Broudabougou,11.56667,0.11667000000000001,B
8583,2361810,Bruniora,10.18333,-3.01667,B
8587,2361814,Brédié,11.58333,-2.65,B
8582,2361809,Burkina Faso,12.5,-1.66667,B
8581,2361808,Bwakou,12.31667,0.03333,B
8580,2361807,Bwalyè,13.199079999999999,0.6743,B
8579,2361806,Bwandouri,12.118219999999999,2.13351,B
8578,2361804,Bwania,11.83333,-1.4,B
8577,2361803,Bwatam,13.22825,0.7067100000000001,B
8576,2361802,Bwatamtonga,13.198229999999999,0.7358100000000001,B
8575,2361801,Bwenbwangou,12.336160000000001,1.7735299999999998,B
8574,2361800,Bwo,12.15,-2.76667,B
8573,2361799,Bwolonga,13.6738,0.062079999999999996,B
8572,2361798,Bwomtani,13.261020000000002,0.036019999999999996,B
8571,2361797,Bwon,11.51667,-1.66667,B
8570,2361796,Bwoni,13.753039999999999,0.10784,B
8569,2361795,Byati,12.11929,1.65393,B
8567,2361793,Byiri,12.05,-2.5666700000000002,B
8566,2361792,Byisiga,12.83333,-2.38333,B
8565,2361791,Byiwèlè,12.36667,-2.7,B
8564,2361790,Bylyonvalsè,12.25,-2.63333,B
8568,2361794,Byépou,12.26667,-2.63333,B
9916,2363152,Bâ,11.28164,-3.9797,B
9914,2363150,Bâa,12.08333,-3.23333,B
9433,2362664,Bâtinga,11.9,-1.45,B
9409,2362640,Bèbtenga,12.13676,-1.3214,B
9400,2362631,Bèfasin,13.73008,0.31377,B
9399,2362630,Bèfassi,13.075560000000001,0.27182,B
10395,6807498,Bèfassi,13.263379999999998,0.14647000000000002,B
9391,2362622,Bèiga,14.58585,-0.13760999999999998,B
9364,2362595,Bèlgou,14.31001,0.13294,B
9360,2362591,Bèlikya,13.266879999999999,0.5627800000000001,B
9357,2362588,Bèlladiaoudi,14.5812,-0.1968,B
9355,2362586,Bèllaré,13.970020000000002,0.013430000000000001,B
9354,2362585,Bèllaré,13.98901,0.04943,B
9351,2362582,Bèlliata,14.284329999999999,-0.10695,B
9371,2362602,Bèlèl,12.41879,1.50981,B
9332,2362563,Bèndogo,13.166620000000002,-1.3026200000000001,B
9336,2362567,Bèndogo,13.04524,-1.23717,B
9334,2362565,Bèndogo,13.0827,-1.53946,B
9335,2362566,Bèndogo,13.04728,-1.39373,B
9331,2362562,Bèné,13.71609,-2.32323,B
9316,2362547,Bèotenga,13.03863,-1.08673,B
9310,2362541,Bèrèkwè,13.167860000000001,-4.14652,B
9304,2362535,Bèstigré,12.2,-0.53333,B
9298,2362529,Bèybèy,13.96856,-0.05505,B
9410,2362641,Béanna,11.8,-0.08333,B
9406,2362637,Béboula,9.93333,-3.1,B
9407,2362638,Bébéré,13.422839999999999,-1.0952899999999999,B
9405,2362636,Béchikopérou,12.45,-2.71667,B
9404,2362635,Bédari,11.3,-1.2833299999999999,B
9403,2362634,Bédougou,10.46667,-5.45,B
9402,2362633,Bédyamé,12.21667,-0.86667,B
9401,2362632,Béfala,12.15,-3.1,B
9398,2362629,Béfoara,12.91667,-0.05,B
9396,2362627,Bégouabéna,11.8,-0.38333,B
10245,2570224,Béguentigué,12.46884,-1.55266,B
9393,2362624,Bégueumdré,13.321720000000001,-1.34441,B
9392,2362623,Béguintigui,13.99685,-0.07503,B
9394,2362625,Béguèmtigué,14.06894,-2.2017,B
9395,2362626,Béguédo,11.78083,-0.7338899999999999,B
9390,2362621,Béka,11.19111,-0.58778,B
9389,2362620,Békorologo,10.86667,-5.2333300000000005,B
9388,2362619,Békoura,10.31667,-3.5166699999999995,B
9387,2362618,Békui,12.13333,-3.65,B
9386,2362617,Békuy,11.63333,-3.8833300000000004,B
10471,6873920,Béla Elodié,14.75,-1.1779,B
9384,2362615,Bélaherla,11.11667,-0.36667,B
9382,2362613,Bélarkaré,10.71667,-2.96667,B
9368,2362599,Bélembaoguen,12.13333,-0.06667000000000001,B
9363,2362594,Béli,14.9889,-0.3402,B
10416,6860064,Béli,14.86215,0.19827999999999998,B
10595,6913776,Béli,15.048329999999998,-0.50356,B
9361,2362592,Béli Baba,14.679179999999999,-1.0416100000000001,B
9362,2362593,Béli Baba,14.74416,-1.05574,B
9358,2362589,Bélinkora,10.43333,-3.25,B
9356,2362587,Béllapoum,12.66667,-2.51667,B
9365,2362596,Bélogo,13.75685,-0.57084,B
9350,2362581,Bélsa Kouy,14.083870000000001,-1.2751700000000001,B
9370,2362601,Bélèl,14.36084,-0.3808,B
9367,2362598,Bélèmbouliguen,12.15,-0.06667000000000001,B
9379,2362610,Bélé,12.83993,-1.6391799999999999,B
9380,2362611,Bélé,10.65,-2.98333,B
9378,2362609,Bélé,13.04096,-1.64373,B
9377,2362608,Bélé Amardiaré,14.5458,-1.8044,B
9376,2362607,Bélé Banguia,14.75,0.23333,B
9375,2362606,Bélé Bindiri,14.65271,-1.09438,B
10485,6873948,Bélé Yanga,14.33435,-1.55072,B
9374,2362605,Bélédiam,14.44154,-0.59964,B
9385,2362616,Bélégré,12.03881,-1.37046,B
9373,2362604,Béléguenga,13.853060000000001,-1.10579,B
9372,2362603,Béléhédé,14.0815,-1.2907600000000001,B
9369,2362600,Bélél Démtou,14.34411,-1.09463,B
9348,2362579,Béma,13.1108,-2.0375799999999997,B
9342,2362573,Béna,12.01667,-3.5333300000000003,B
9341,2362572,Béna,11.15,-1.63333,B
9344,2362575,Béna,12.07719,-4.18806,B
9343,2362574,Béna,12.0587,-4.574,B
9340,2362571,Bénanso,12.35,-2.46667,B
9339,2362570,Bénatenga,11.81667,-0.38333,B
9338,2362569,Bénavéro,11.06667,-2.16667,B
9325,2362556,Béni,11.16667,-2.9333299999999998,B
9322,2362553,Béninséra,9.81667,-3.05,B
9321,2362552,Béniou,11.31667,-1.95,B
9323,2362554,Bénié Tanga,13.746020000000001,-2.68547,B
9319,2362550,Bénogo,12.52281,-1.4468299999999998,B
10564,6893650,Béné,14.1685,-2.395,B
9329,2362560,Bénéré,14.1231,-0.9685,B
9317,2362548,Béongourgou,12.387939999999999,0.48498,B
9315,2362546,Béquélé,10.6,-3.7333300000000005,B
9314,2362545,Béranga,13.11035,-2.12814,B
9308,2362539,Bérsaga,12.01667,0.55,B
9313,2362544,Béré,11.83333,-1.15,B
9312,2362543,Béréba,11.6281,-3.67843,B
9311,2362542,Bérégadougou,10.76667,-4.75,B
9309,2362540,Bérénkui,12.46667,-3.83333,B
9307,2362538,Bésetenga,12.73333,-2.73333,B
9306,2362537,Béssé,13.04272,-0.71409,B
9303,2362534,Béta,12.64771,-1.1028799999999999,B
9302,2362533,Bétaré,11.43333,-1.36667,B
9301,2362532,Bétiessan,11.06667,-1.91667,B
9300,2362531,Béto,11.76667,-2.28333,B
10540,6874032,Béèd,14.16707,-1.36083,B
9223,2362454,Bïnguèl,13.64506,0.4548,B
9137,2362366,Bô,13.39453,-2.52751,B
10598,6930703,Cascades Region,10.38,-4.5,C
8562,2361788,Cella,11.61667,-0.36667,C
10599,6930704,Centre,12.378739999999999,-1.5327600000000001,C
10803,11900648,Centre Médical Paul VI,12.39885,-1.55726,C
10600,6930705,Centre-Est,11.78922,-0.35706,C
10601,6930706,Centre-Nord,13.098289999999999,-1.0855,C
10602,6930707,Centre-Ouest,12.25488,-2.36876,C
10603,6930708,Centre-Sud,11.67132,-1.07374,C
8561,2361787,Chalro,13.10078,-1.26365,C
8560,2361786,Chanboulga,14.025329999999999,-2.08618,C
8559,2361785,Charam Charam,14.5021,-0.0594,C
8557,2361783,Chion,10.66667,-5.316669999999999,C
8556,2361782,Chitikoy,14.182570000000002,0.26715,C
8555,2361781,Chokoro,11.18569,-5.15395,C
5744,2358948,Chutes de Koudou,11.68333,2.3166700000000002,C
8558,2361784,Chédana,10.51667,-3.0666700000000002,C
2306,2355486,Cissin,12.32472,-1.5348899999999999,C
10036,2569969,Cissin,12.17339,-1.38903,C
10796,11900621,Cité An II,12.34488,-1.52421,C
10781,11900516,Cité An III,12.3757,-1.5328899999999999,C
10773,11900411,Cité An IV B,12.390089999999999,-1.56922,C
10774,11900412,Cité Azimo,12.40413,-1.55898,C
10798,11900623,Cité de la Caisse,12.31054,-1.51716,C
10775,11900413,Cité de lAvenir,12.39398,-1.45727,C
8554,2361780,Coala,12.55,-2.08333,C
10692,10342753,Coalla,13.41056,-0.13694,C
8549,2361775,Da,12.03333,-3.15,D
8548,2361774,Da,12.43333,-3.1833299999999998,D
8547,2361773,Da,12.98597,-2.91107,D
11282,12358442,Dabala,12.94407,0.9139700000000001,D
8546,2361772,Dabanadéni,12.74864,1.07084,D
8545,2361771,Dabaré,12.658719999999999,-1.6032799999999998,D
8543,2361769,Dabendyari,12.22434,1.84981,D
8541,2361767,Dabibougou,12.66667,-0.18333,D
8540,2361766,Dabinséma,11.51667,-1.0333299999999999,D
8539,2361765,Dabiou,11.15,-2.15,D
8538,2361764,Dabladouo,9.98333,-3.16667,D
8536,2361762,Dablo,13.718729999999999,-1.1818600000000001,D
8537,2361763,Dablétéon,11.05,-2.7,D
8535,2361761,Dabogtinga,11.88333,-1.5333299999999999,D
8534,2361760,Dabokéré,10.78333,-4.2666699999999995,D
8533,2361759,Dabolé,11.15,-3.2,D
8532,2361758,Daboré,11.9,-1.9,D
8530,2361756,Dabossomnoré,13.13964,-0.48261000000000004,D
8529,2361755,Dabougou,13.28023,-0.00773,D
8527,2361753,Daboura,12.2284,-3.93037,D
8526,2361752,Daboura,12.61667,0.76667,D
8528,2361754,Daboura,10.45,-3.05,D
8525,2361751,Dabourkou,13.38042,-0.75859,D
8524,2361750,Dabozir,9.9,-2.76667,D
8523,2361749,Dabozougui,12.57746,-1.2780799999999999,D
8522,2361748,Dabzouri,11.05,-0.41667,D
8542,2361768,Dabèsma,12.7,-0.16667,D
8544,2361770,Dabéga,12.28333,-0.58333,D
8521,2361747,Dadogo,12.85,-0.9166700000000001,D
8519,2361745,Dadounga,13.36186,0.27818000000000004,D
8520,2361746,Dadounga,13.256910000000001,0.20164,D
8518,2361744,Dadounin,11.15,-2.6833299999999998,D
8515,2361741,Daflé,13.374929999999999,-1.7675900000000002,D
8514,2361740,Dafolé,12.63333,-0.9166700000000001,D
10766,11352118,Dafra,11.19791,-4.2548699999999995,D
8513,2361739,Dafya,13.58523,-1.1657899999999999,D
8512,2361738,Daga,10.41667,-3.4833300000000005,D
8511,2361737,Dagalé,13.3721,-3.1947,D
8510,2361736,Dagamba,11.8,-0.96667,D
8509,2361735,Dagaridyé,13.791379999999998,0.02295,D
8508,2361734,Dagbondouo,10.11667,-3.4,D
8507,2361733,Dagitenga,12.61667,-2.21667,D
8506,2361732,Dagmongo,12.32718,-1.44309,D
8504,2361730,Dagou,12.75083,1.08398,D
8505,2361731,Dagou,10.88333,-3.01667,D
8503,2361729,Dagouma,11.91667,-1.2833299999999999,D
8502,2361728,Daguili,11.86667,-1.33333,D
3093,2356277,Daguilma,12.512,-1.4412,D
8501,2361727,Dahiri,13.467979999999999,-1.3010700000000002,D
8500,2361726,Dahisma,13.038680000000001,-1.01735,D
8499,2361725,Daho,11.5,-2.76667,D
8498,2361724,Dahon,10.3,-4.066669999999999,D
8497,2361723,Dahouré,11.13333,-3.15,D
8495,2361721,Daibara,14.091579999999999,-2.45744,D
8493,2361719,Daka,13.1626,-3.0352,D
8494,2361720,Daka,14.142870000000002,-1.23607,D
8492,2361718,Dakaporé,11.98333,-2.66667,D
8491,2361717,Dakaye,11.48333,-2.73333,D
8490,2361716,Dakaye,11.843060000000001,-1.5627799999999998,D
8488,2361714,Dakira,9.93333,-2.76667,D
8487,2361713,Dakiri,13.29558,-0.24470999999999998,D
8485,2361711,Dakiskyéma,12.55,-0.38333,D
8486,2361712,Dakissé,12.08292,-1.6844700000000001,D
8484,2361710,Dakistyèma,12.68333,-0.48333000000000004,D
8241,2361467,Dakiégré,12.81044,-1.9657099999999998,D
8483,2361709,Dakola,12.71667,-2.33333,D
8482,2361708,Dakolé,10.9,-2.86667,D
8481,2361707,Dakon,12.3,-0.38333,D
8480,2361706,Dakongo,12.1,-0.53333,D
8479,2361705,Dakoni,11.63333,-3.7,D
8477,2361703,Dakonsen,12.15,-0.05,D
8478,2361704,Dakonsin,12.00943,-0.28629,D
8476,2361702,Dakontéon,10.21667,-2.88333,D
8474,2361700,Dakoro,10.46667,-5.15,D
8475,2361701,Dakoré,13.06968,-1.8979599999999999,D
8472,2361698,Dakoula,11.08333,-3.11667,D
8471,2361697,Dakouli,13.05972,-1.8223,D
8470,2361696,Dakoura,10.33333,-3.3833300000000004,D
8469,2361695,Dakouration,11.16667,-3.2833300000000003,D
8473,2361699,Dakoué,12.66667,-2.7,D
8468,2361694,Dakpolo Tanzou,10.11667,-2.85,D
8466,2361692,Dakui,12.6,-3.41667,D
8489,2361715,Dakéoulé,14.10104,-2.37315,D
8464,2361690,Dala,10.85,-4.11667,D
8465,2361691,Dala,14.26741,-0.94153,D
8463,2361689,Dalan,9.95,-3.7,D
8462,2361688,Dalanba,9.81667,-4.2666699999999995,D
8461,2361687,Dalanba Daya,12.78333,-3.91667,D
8460,2361686,Dalati,12.1303,1.11963,D
8457,2361683,Dalinga,13.77343,-0.21555,D
8456,2361682,Dalinpouo,10.25,-2.8166700000000002,D
8458,2361684,Daliéra,9.76667,-3.0666700000000002,D
8455,2361681,Dalmal Zogoria,14.296510000000001,-0.9887799999999999,D
8452,2361678,Dalo,13.48671,-2.51631,D
8454,2361680,Dalo,11.73333,-2.08333,D
8453,2361679,Dalo,13.2663,-3.1139,D
8451,2361677,Dalonpouo,10.26667,-2.95,D
8450,2361676,Daltenga,11.95,-0.48333000000000004,D
8459,2361685,Daléna,10.75,-4.7666699999999995,D
8449,2361675,Dama,11.1576,-4.4962800000000005,D
8448,2361674,Damali,12.98333,0.11667000000000001,D
8447,2361673,Damana,10.36667,-5.05,D
8446,2361672,Damanadio,10.25,-3.08333,D
8445,2361671,Damandigui,12.73333,-3.7666699999999995,D
8444,2361670,Damané,13.145629999999999,-1.0837700000000001,D
8443,2361669,Damapouy,12.71667,-2.66667,D
8361,2361587,Damba,14.420010000000001,-1.39491,D
10509,6873998,Damba Toussougou,14.73753,-1.27094,D
10770,11496139,Dambam II,14.566670000000002,0.11667000000000001,D
8442,2361668,Dambatao,14.10532,-2.08585,D
8441,2361667,Dambiri,14.392270000000002,-1.63605,D
8440,2361666,Dambouguèl,14.19365,-0.37151,D
8439,2361665,Dambreguéssé,13.22969,-1.8037900000000002,D
8438,2361664,Damdégou,13.738560000000001,0.15516,D
8435,2361661,Damiougou,12.43333,-0.88333,D
8434,2361660,Damira,10.3,-3.0,D
8433,2361659,Damkarko Daga,13.490029999999999,-0.5868800000000001,D
8432,2361658,Damkarko Nayiri,13.59854,-0.6480100000000001,D
8429,2361655,Damkiéta,12.03331,-1.6320299999999999,D
8430,2361656,Damkoko,13.191379999999999,0.28326,D
8431,2361657,Damkoko,13.162920000000002,0.24965,D
8427,2361653,Dammzoussi,11.9,-1.31667,D
8426,2361652,Damongto,12.26667,-0.9333299999999999,D
8424,2361650,Dampsénodié,14.511560000000001,-1.83397,D
8425,2361651,Dampéla,14.31864,-0.78004,D
8423,2361649,Damsi,12.30493,-2.0602,D
8422,2361648,Damzoussi,12.07743,-1.5412,D
8436,2361662,Damèsma,13.10628,-1.1683700000000001,D
8437,2361663,Damèsèn,12.23333,-0.41667,D
8419,2361645,Dan,10.93333,-3.7666699999999995,D
8420,2361646,Dan,10.9,-4.85,D
8421,2361647,Dan,10.05,-2.98333,D
8416,2361642,Dana,12.7,-2.1,D
8417,2361643,Dana,11.85,-2.15,D
2793,2355977,Dana,11.47316,-5.0136400000000005,D
8415,2361641,Danamiara,9.96667,-3.3666699999999996,D
8414,2361640,Dananbara,10.08333,-3.25,D
8413,2361639,Danaongo,12.64361,-1.02286,D
8412,2361638,Danawa,13.253520000000002,-2.1152599999999997,D
8411,2361637,Danba,12.18333,-3.3666699999999996,D
8410,2361636,Danbagan,11.11667,-3.05,D
8409,2361635,Danbal,9.83333,-2.78333,D
8407,2361633,Danbogadyé,12.7087,1.45395,D
8406,2361632,Danboississi,11.03333,0.73333,D
8405,2361631,Danbouti,12.68131,1.48243,D
8408,2361634,Danbélala,12.0,-3.08333,D
8396,2361622,Dandambara,13.95626,-2.34144,D
11123,12188505,Dandantili,11.87001,0.41379,D
8399,2361625,Dandougou,10.08333,-4.33333,D
8398,2361624,Dandougou,10.53333,-4.066669999999999,D
8397,2361623,Dandyiwaga,12.04631,1.37219,D
8404,2361630,Dandé,11.58479,-4.5611,D
8403,2361629,Dandéfanga,14.491979999999998,-0.81233,D
8402,2361628,Dandémé,11.93333,-2.88333,D
8400,2361626,Dandéré,11.08333,-2.73333,D
8401,2361627,Dandéré,10.9,-3.08333,D
8394,2361620,Danfi,11.25,-2.61667,D
8516,2361742,Danfinnso,11.27235,-4.23002,D
8393,2361619,Danfouna,11.16667,-1.95,D
8392,2361618,Dangadé,13.97979,-0.10217999999999999,D
8391,2361617,Dangadé,14.01551,-0.15283,D
8390,2361616,Dango,11.66667,-0.7,D
8388,2361614,Dangou,12.069289999999999,1.58384,D
8387,2361613,Dangou,12.10404,1.6094,D
8386,2361612,Dangouadougou,10.2,-5.03333,D
8385,2361611,Dangouara,10.76667,-3.3,D
8384,2361610,Dangoumana,12.8,-3.55,D
8383,2361609,Dangouna,12.0,-3.41667,D
8382,2361608,Dangounané,11.85735,-4.6161,D
8389,2361615,Dangoé,11.14128,-3.9826099999999998,D
8381,2361607,Dangué,11.15,-2.33333,D
8380,2361606,Danhal,10.25196,-3.2029400000000003,D
8379,2361605,Danhal Pangara,10.18333,-3.23333,D
8378,2361604,Danhal Pira,10.18333,-3.25,D
8376,2361602,Dani,14.04969,-0.16205999999999998,D
8375,2361601,Danialo,11.83333,-2.13333,D
8373,2361599,Danikoy,14.01345,0.18206,D
8372,2361598,Danin,11.48333,-1.81667,D
8374,2361600,Daniéra,10.73333,-5.3,D
